proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\GRP\GRP003-1.spass,0,15,10,15,10,206824734,0.0,0.0,0.0,0.0,0,17524883
\SYN\SYN555-1.spass,0,11,5,11,5,457919,0.0,0.0,0.0,0.0,0,4169433
\COL\COL101-2.spass,0,3,1,3,1,92374,0.0,0.0,0.0,0.0,0,1293227
\GRP\GRP031-2.spass,0,12,7,12,7,1077294,0.0,0.0,0.0,0.0,0,6792205
\SYN\SYN582-1.spass,0,15,7,15,7,326859,0.0,0.0,0.0,0.0,0,3904550
\MGT\MGT036+2.spass,1,36,23,36,22,4683803,0.0,0.0,0.027777777777777776,2.1350172071711812E-7,0,11219415
\RNG\RNG039-2.spass,1,36,20,36,19,2923577,0.0,0.0,0.027777777777777776,3.420467461606108E-7,0,8869422
\LAT\LAT273-2.spass,1,16,9,15,7,3706382,0.0625,2.6980489328946664E-7,0.125,5.396097865789333E-7,0,7173541
\SYN\SYN669-1.spass,0,14,7,14,7,491868,0.0,0.0,0.0,0.0,0,4169433
\SYN\SYN667-1.spass,0,14,7,14,7,923339,0.0,0.0,0.0,0.0,0,5242780
\SWV\SWV355-2.spass,0,15,8,15,8,851098,0.0,0.0,0.0,0.0,0,5789914
\CSR\CSR046+1.spass,0,3,1,3,1,73030,0.0,0.0,0.0,0.0,0,842414
\SEU\SEU163+1.spass,0,5,2,5,2,105795,0.0,0.0,0.0,0.0,0,1119139
\SWV\SWV312-2.spass,0,5,2,5,2,194221,0.0,0.0,0.0,0.0,0,4232200
\SET\SET833-2.spass,0,7,3,7,3,140928,0.0,0.0,0.0,0.0,0,1613770
\SWV\SWV310-2.spass,0,5,2,5,2,202116,0.0,0.0,0.0,0.0,0,2581323
\SET\SET846-2.spass,0,9,4,9,4,293699,0.0,0.0,0.0,0.0,0,2512634
\SYN\SYN339-1.spass,0,3,1,3,1,84873,0.0,0.0,0.0,0.0,0,832939
\LCL\LCL429-2.spass,0,17,9,17,9,2406839,0.0,0.0,0.0,0.0,0,11869187
\SWV\SWV011-1.spass,0,5,2,5,2,117637,0.0,0.0,0.0,0.0,0,1257699
\LAT\LAT272-2.spass,0,7,3,7,3,157904,0.0,0.0,0.0,0.0,0,1917339
\LAT\LAT270-2.spass,0,9,4,9,4,196194,0.0,0.0,0.0,0.0,0,1967079
\SYN\SYN666-1.spass,0,14,7,14,7,513580,0.0,0.0,0.0,0.0,0,4383392
\SYN\SYN679-1.spass,0,14,7,14,7,466604,0.0,0.0,0.0,0.0,0,3834679
\SYN\SYN664-1.spass,0,14,7,14,7,439761,0.0,0.0,0.0,0.0,0,3830731
\CSR\CSR058+1.spass,0,5,2,5,2,75399,0.0,0.0,0.0,0.0,0,996764
\SYN\SYN636-1.spass,0,23,14,23,14,7398948,0.0,0.0,0.0,0.0,0,16204418
\SYN\SYN621-1.spass,0,12,5,12,5,590952,0.0,0.0,0.0,0.0,0,7693833
\SET\SET830-2.spass,0,23,11,23,11,1119138,0.0,0.0,0.0,0.0,0,9518798
\SYN\SYN336-1.spass,0,3,1,3,1,65135,0.0,0.0,0.0,0.0,0,770963
\SYN\SYN066-1.spass,0,8,4,8,4,195406,0.0,0.0,0.0,0.0,0,1938656
\MGT\MGT036-1.spass,0,26,15,26,15,1234408,0.0,0.0,0.0,0.0,0,11090330
\MGT\MGT006-1.spass,0,45,26,45,26,115094833,0.0,0.0,0.0,0.0,0,176610750
\LCL\LCL440-2.spass,0,3,1,3,1,82899,0.0,0.0,0.0,0.0,0,897285
\SWV\SWV293-2.spass,0,20,11,20,11,1349282,0.0,0.0,0.0,0.0,0,9222335
\SYN\SYN562-1.spass,1,12,6,10,4,11181124,0.16666666666666666,1.7887289327978118E-7,0.16666666666666666,1.7887289327978118E-7,0,3169512
\COL\COL110-2.spass,0,18,8,18,8,1893259,0.0,0.0,0.0,0.0,0,12513826
\COL\COL123-2.spass,0,19,8,19,8,1007817,0.0,0.0,0.0,0.0,0,26963152
\COM\COM001-1.spass,0,13,6,13,6,1206775,0.0,0.0,0.0,0.0,0,6856155
\SEU\SEU158+3.spass,0,9,3,9,3,356072,0.0,0.0,0.0,0.0,0,3388207
\SWV\SWV309-2.spass,0,5,2,5,2,383705,0.0,0.0,0.0,0.0,0,4875655
\ANA\ANA041-2.spass,0,3,1,3,1,121586,0.0,0.0,0.0,0.0,0,2406839
\SYN\SYN561-1.spass,1,20,12,18,10,5110536,0.1,3.91348383026751E-7,0.1,3.91348383026751E-7,0,8377158
\SET\SET828-2.spass,0,7,3,7,3,321333,0.0,0.0,0.0,0.0,0,2952789
\MSC\MSC005-1.spass,0,14,6,14,6,727934,0.0,0.0,0.0,0.0,0,8401239
\MSC\MSC003-1.spass,0,15,7,15,7,1111244,0.0,0.0,0.0,0.0,0,10785971
\SYN\SYN006-1.spass,0,13,6,13,6,1988001,0.0,0.0,0.0,0.0,0,8079905
\SYN\SYN648-1.spass,0,15,7,15,7,5356470,0.0,0.0,0.0,0.0,0,21483911
\SWV\SWV336-2.spass,0,3,1,3,1,235276,0.0,0.0,0.0,0.0,0,2375258
\SWV\SWV334-2.spass,0,3,1,3,1,191458,0.0,0.0,0.0,0.0,0,1567978
\SYN\SYN618-1.spass,0,23,12,23,12,1024002,0.0,0.0,0.0,0.0,0,19756056
\SET\SET827-2.spass,0,7,3,7,3,393969,0.0,0.0,0.0,0.0,0,3347152
\SET\SET009+3.spass,0,25,13,25,13,2395391,0.0,0.0,0.0,0.0,0,24389329
\LCL\LCL437-2.spass,0,5,2,5,2,2109981,0.0,0.0,0.0,0.0,0,4508135
\SWV\SWV333-2.spass,0,3,1,3,1,215932,0.0,0.0,0.0,0.0,0,3559532
\SET\SET055-6.spass,0,9,3,9,3,292121,0.0,0.0,0.0,0.0,0,5494241
\SYN\SYN589-1.spass,0,7,3,7,3,482395,0.0,0.0,0.0,0.0,0,5460291
\LCL\LCL435-2.spass,0,5,2,5,2,312254,0.0,0.0,0.0,0.0,0,3252410
\SYN\SYN559-1.spass,1,20,12,18,10,7045245,0.1,2.8387941086505866E-7,0.1,2.8387941086505866E-7,0,12766866
\TOP\TOP002-2.spass,0,5,2,5,2,1082032,0.0,0.0,0.0,0.0,0,1900365
\SYN\SYN073-1.spass,0,4,2,4,2,368703,0.0,0.0,0.0,0.0,0,5626090
\SWV\SWV273-2.spass,0,11,5,11,5,554635,0.0,0.0,0.0,0.0,0,4386945
\SWV\SWV288-2.spass,0,17,8,17,8,2644088,0.0,0.0,0.0,0.0,0,10607935
\COL\COL105-2.spass,0,5,2,5,2,218301,0.0,0.0,0.0,0.0,0,2715934
\SWV\SWV245-2.spass,1,19,11,19,10,8462031,0.0,0.0,0.05263157894736842,1.1817493932603177E-7,0,11025589
\MGT\MGT017-1.spass,1,42,23,42,22,213375346,0.0,0.0,0.023809523809523808,4.686577051877399E-9,0,60339145
\MGT\MGT015-1.spass,1,42,23,42,22,161880358,0.0,0.0,0.023809523809523808,6.17740170799474E-9,0,67403732
\SYN\SYN670-1.spass,0,14,7,14,7,442919,0.0,0.0,0.0,0.0,0,4187592
